id,Constituency,County,Country/Region,Country,Electorate_2015,Green Votes_2015,Green Vote share_2015,Total votes_2015,Year
S14000017,DUNFERMLINE & FIFE WEST,,Scotland,Scotland,"78,037","1,195",2%,"55,890",2015
S14000018,DUNBARTONSHIRE EAST,,Scotland,Scotland,"66,966",804,1%,"54,871",2015
S14000019,"EAST KILBRIDE, STRATHAVEN & LESMAHAGOW",,Scotland,Scotland,"83,205",,,"60,539",2015
S14000020,EAST LOTHIAN,,Scotland,Scotland,"79,481","1,245",2%,"59,014",2015
S14000021,RENFREWSHIRE EAST,,Scotland,Scotland,"69,982",,,"56,730",2015
S14000022,EDINBURGH EAST,,Scotland,Scotland,"67,141","2,809",6%,"47,089",2015
S14000023,EDINBURGH NORTH & LEITH,,Scotland,Scotland,"80,910","3,140",5%,"58,008",2015
S14000024,EDINBURGH SOUTH,,Scotland,Scotland,"65,801","2,090",4%,"49,286",2015
S14000025,EDINBURGH SOUTH WEST,,Scotland,Scotland,"72,149","1,965",4%,"51,602",2015
S14000026,EDINBURGH WEST,,Scotland,Scotland,"71,717","1,140",2%,"54,858",2015
S14000027,NA H-EILEANAN AN IAR,,Scotland,Scotland,"21,769",,,"15,938",2015
S14000028,FALKIRK,,Scotland,Scotland,"83,380",,,"60,340",2015
S14000029,GLASGOW CENTRAL,,Scotland,Scotland,"70,945","1,559",4%,"39,318",2015
S14000030,GLASGOW EAST,,Scotland,Scotland,"70,378",381,1%,"42,417",2015
S14000031,GLASGOW NORTH,,Scotland,Scotland,"60,169","2,284",6%,"36,922",2015
S14000032,GLASGOW NORTH EAST,,Scotland,Scotland,"66,678",615,2%,"37,857",2015
S14000033,GLASGOW NORTH WEST,,Scotland,Scotland,"68,418","1,167",3%,"43,854",2015
S14000034,GLASGOW SOUTH,,Scotland,Scotland,"74,051","1,431",3%,"48,778",2015
S14000035,GLASGOW SOUTH WEST,,Scotland,Scotland,"66,209",507,1%,"40,921",2015
S14000036,GLENROTHES,,Scotland,Scotland,"69,781",,,"47,598",2015
S14000037,GORDON,,Scotland,Scotland,"79,393",,,"58,161",2015
S14000038,INVERCLYDE,,Scotland,Scotland,"59,350",,,"44,607",2015
S14000039,"INVERNESS, NAIRN, BADENOCH & STRATHSPEY",,Scotland,Scotland,"77,628","1,367",2%,"57,613",2015
S14000040,KILMARNOCK & LOUDOUN,,Scotland,Scotland,"75,250",,,"53,903",2015
S14000041,KIRKCALDY & COWDENBEATH,,Scotland,Scotland,"75,941",,,"52,892",2015
S14000042,LANARK & HAMILTON EAST,,Scotland,Scotland,"79,962",,,"55,258",2015
S14000043,LINLITHGOW & FALKIRK EAST,,Scotland,Scotland,"86,955",,,"61,597",2015
S14000044,LIVINGSTON,,Scotland,Scotland,"82,373",,,"57,547",2015
S14000045,MIDLOTHIAN,,Scotland,Scotland,"67,875","1,219",3%,"48,331",2015
S14000046,MORAY,,Scotland,Scotland,"71,685","1,345",3%,"49,280",2015
S14000047,MOTHERWELL & WISHAW,,Scotland,Scotland,"70,283",,,"48,237",2015
S14000048,AYRSHIRE NORTH & ARRAN,,Scotland,Scotland,"75,791",,,"53,869",2015
S14000049,FIFE NORTH EAST,,Scotland,Scotland,"62,003","1,387",3%,"45,263",2015
S14000050,OCHIL & PERTHSHIRE SOUTH,,Scotland,Scotland,"77,370",,,"57,871",2015
S14000051,ORKNEY & SHETLAND,,Scotland,Scotland,"34,552",,,"22,728",2015
S14000052,PAISLEY & RENFREWSHIRE NORTH,,Scotland,Scotland,"66,206",703,1%,"50,462",2015
S14000053,PAISLEY & RENFREWSHIRE SOUTH,,Scotland,Scotland,"61,281",,,"46,226",2015
S14000054,PERTH & PERTHSHIRE NORTH,,Scotland,Scotland,"72,459","1,146",2%,"54,200",2015
S14000055,"ROSS, SKYE & LOCHABER",,Scotland,Scotland,"54,169","1,051",3%,"41,811",2015
S14000056,RUTHERGLEN & HAMILTON WEST,,Scotland,Scotland,"82,830",,,"57,615",2015
S14000057,STIRLING,,Scotland,Scotland,"67,236","1,606",3%,"52,135",2015
S14000058,ABERDEENSHIRE WEST & KINCARDINE,,Scotland,Scotland,"73,445",885,2%,"55,196",2015
S14000059,DUNBARTONSHIRE WEST,,Scotland,Scotland,"69,208",,,"51,141",2015
W07000041,YNYS MON,,Wales,Wales,"49,939",,,"34,926",2015
W07000042,DELYN,,Wales,Wales,"53,639",680,2%,"37,457",2015
W07000043,ALYN & DEESIDE,,Wales,Wales,"62,016",976,2%,"41,314",2015
W07000044,WREXHAM,,Wales,Wales,"50,992",669,2%,"32,719",2015
W07000045,LLANELLI,,Wales,Wales,"59,314",689,2%,"38,574",2015
W07000046,GOWER,,Wales,Wales,"61,820","1,161",3%,"42,758",2015
W07000047,SWANSEA WEST,,Wales,Wales,"58,776","1,784",5%,"35,156",2015
W07000048,SWANSEA EAST,,Wales,Wales,"58,011",,,"33,618",2015
W07000049,ABERAVON,,Wales,Wales,"49,821",711,2%,"31,523",2015
W07000050,CARDIFF CENTRAL,,Wales,Wales,"57,456","2,461",6%,"38,646",2015
W07000051,CARDIFF NORTH,,Wales,Wales,"67,196","1,254",2%,"51,151",2015
W07000052,RHONDDA,,Wales,Wales,"51,811",453,1%,"31,538",2015
W07000053,TORFAEN,,Wales,Wales,"61,896",746,2%,"37,937",2015
W07000054,MONMOUTH,,Wales,Wales,"62,248","1,629",3%,"47,462",2015
W07000055,NEWPORT EAST,,Wales,Wales,"56,015",887,3%,"35,108",2015
W07000056,NEWPORT WEST,,Wales,Wales,"62,137","1,272",3%,"40,347",2015
W07000057,ARFON,,Wales,Wales,"40,492",,,"26,837",2015
W07000058,ABERCONWY,,Wales,Wales,"45,525",727,2%,"30,148",2015
W07000059,CLWYD WEST,,Wales,Wales,"58,644",,,"38,028",2015
W07000060,VALE OF CLWYD,,Wales,Wales,"56,505",,,"35,261",2015
W07000061,DWYFOR MEIRIONNYDD,,Wales,Wales,"44,394",981,3%,"28,913",2015
W07000062,CLWYD SOUTH,,Wales,Wales,"54,996",915,3%,"35,064",2015
W07000063,MONTGOMERYSHIRE,,Wales,Wales,"48,690","1,260",4%,"33,757",2015
W07000064,CEREDIGION,,Wales,Wales,"54,242","2,088",6%,"37,416",2015
W07000065,PRESELI PEMBROKESHIRE,,Wales,Wales,"57,291","1,452",4%,"40,556",2015
W07000066,CARMARTHEN WEST & PEMBROKESHIRE SOUTH,,Wales,Wales,"57,755","1,290",3%,"40,350",2015
W07000067,CARMARTHEN EAST & DINEFWR,,Wales,Wales,"55,750","1,091",3%,"39,399",2015
W07000068,BRECON & RADNORSHIRE,,Wales,Wales,"54,441","1,261",3%,"40,074",2015
W07000069,NEATH,,Wales,Wales,"56,097","1,185",3%,"37,135",2015
W07000070,CYNON VALLEY,,Wales,Wales,"51,422",799,3%,"30,472",2015
W07000071,MERTHYR TYDFIL & RHYMNEY,,Wales,Wales,"61,716",603,2%,"32,715",2015
W07000072,BLAENAU GWENT,,Wales,Wales,"51,335",738,2%,"31,683",2015
W07000073,BRIDGEND,,Wales,Wales,"59,998",736,2%,"39,453",2015
W07000074,OGMORE,,Wales,Wales,"55,572",754,2%,"35,250",2015
W07000075,PONTYPRIDD,,Wales,Wales,"58,940",992,3%,"37,882",2015
W07000076,CAERPHILLY,,Wales,Wales,"63,603",937,2%,"40,283",2015
W07000077,ISLWYN,,Wales,Wales,"55,697",659,2%,"35,401",2015
W07000078,VALE OF GLAMORGAN,,Wales,Wales,"72,794","1,054",2%,"51,293",2015
W07000079,CARDIFF WEST,,Wales,Wales,"66,762","1,704",4%,"43,792",2015
W07000080,CARDIFF SOUTH & PENARTH,,Wales,Wales,"76,006","1,746",4%,"46,667",2015
