id,Constituency,County,Country/Region,Country,Electorate_2010,Green Votes_2010,Green Vote share_2010,Total votes_2010,Year
S14000043,LINLITHGOW AND EAST FALKIRK,,Scotland,Scotland,"80,907",,,"51,450",2010
S14000044,LIVINGSTON,,Scotland,Scotland,"75,924",,,"47,907",2010
S14000045,MIDLOTHIAN,,Scotland,Scotland,"61,387",595,2%,"39,242",2010
S14000046,MORAY,,Scotland,Scotland,"65,925",,,"41,004",2010
S14000047,MOTHERWELL AND WISHAW,,Scotland,Scotland,"66,918",,,"39,123",2010
S14000048,NORTH AYRSHIRE AND ARRAN,,Scotland,Scotland,"74,223",,,"46,116",2010
S14000049,NORTH EAST FIFE,,Scotland,Scotland,"62,771",,,"40,064",2010
S14000050,OCHIL AND SOUTH PERTHSHIRE,,Scotland,Scotland,"75,115",609,1%,"50,469",2010
S14000051,ORKNEY AND SHETLAND,,Scotland,Scotland,"33,085",,,"19,346",2010
S14000052,PAISLEY AND RENFREWSHIRE NORTH,,Scotland,Scotland,"63,704",,,"43,707",2010
S14000053,PAISLEY AND RENFREWSHIRE SOUTH,,Scotland,Scotland,"61,197",,,"39,998",2010
S14000054,PERTH AND NORTH PERTHSHIRE,,Scotland,Scotland,"72,141",,,"48,268",2010
S14000055,"ROSS, SKYE AND LOCHABER",,Scotland,Scotland,"51,836",777,2%,"34,838",2010
S14000056,RUTHERGLEN AND HAMILTON WEST,,Scotland,Scotland,"76,408",,,"46,981",2010
S14000057,STIRLING,,Scotland,Scotland,"66,080",746,2%,"46,841",2010
S14000058,WEST ABERDEENSHIRE AND KINCARDINE,,Scotland,Scotland,"66,110",,,"45,195",2010
S14000059,WEST DUNBARTONSHIRE,,Scotland,Scotland,"66,086",,,"42,266",2010
W07000041,YNYS MON,,Wales,Wales,"50,075",,,"34,444",2010
W07000042,DELYN,,Wales,Wales,"53,470",,,"36,984",2010
W07000043,ALYN AND DEESIDE,,Wales,Wales,"60,931",,,"39,923",2010
W07000044,WREXHAM,,Wales,Wales,"50,872",,,"32,976",2010
W07000045,LLANELLI,,Wales,Wales,"55,637",,,"37,461",2010
W07000046,GOWER,,Wales,Wales,"61,696",,,"41,671",2010
W07000047,SWANSEA WEST,,Wales,Wales,"61,334",404,1%,"35,593",2010
W07000048,SWANSEA EAST,,Wales,Wales,"59,823",318,1%,"32,676",2010
W07000049,ABERAVON,,Wales,Wales,"50,838",,,"30,958",2010
W07000050,CARDIFF CENTRAL,,Wales,Wales,"61,165",575,2%,"36,151",2010
W07000051,CARDIFF NORTH,,Wales,Wales,"65,553",362,1%,"47,630",2010
W07000052,RHONDDA,,Wales,Wales,"51,554",,,"31,072",2010
W07000053,TORFAEN,,Wales,Wales,"61,183",438,1%,"37,640",2010
W07000054,MONMOUTH,,Wales,Wales,"64,538",587,1%,"46,519",2010
W07000055,NEWPORT EAST,,Wales,Wales,"54,437",,,"34,448",2010
W07000056,NEWPORT WEST,,Wales,Wales,"62,111",450,1%,"39,720",2010
W07000057,ARFON,,Wales,Wales,"41,198",,,"26,078",2010
W07000058,ABERCONWY,,Wales,Wales,"44,593",,,"29,966",2010
W07000059,CLWYD WEST,,Wales,Wales,"57,913",,,"38,111",2010
W07000060,VALE OF CLWYD,,Wales,Wales,"55,781",,,"35,534",2010
W07000061,DWYFOR MEIRIONNYDD,,Wales,Wales,"45,354",,,"28,906",2010
W07000062,CLWYD SOUTH,,Wales,Wales,"53,748",,,"34,681",2010
W07000063,MONTGOMERYSHIRE,,Wales,Wales,"48,730",,,"33,813",2010
W07000064,CEREDIGION,,Wales,Wales,"59,882",696,2%,"38,258",2010
W07000065,PRESELI PEMBROKESHIRE,,Wales,Wales,"57,400",,,"39,602",2010
W07000066,CARMARTHEN WEST AND SOUTH PEMBROKESHIRE,,Wales,Wales,"58,108",,,"40,507",2010
W07000067,CARMARTHEN EAST AND DINEFWR,,Wales,Wales,"52,385",,,"38,011",2010
W07000068,BRECON AND RADNORSHIRE,,Wales,Wales,"53,589",341,1%,"38,845",2010
W07000069,NEATH,,Wales,Wales,"57,295",,,"37,122",2010
W07000070,CYNON VALLEY,,Wales,Wales,"50,650",,,"29,876",2010
W07000071,MERTHYR TYDFIL AND RHYMNEY,,Wales,Wales,"54,715",,,"32,076",2010
W07000072,BLAENAU GWENT,,Wales,Wales,"52,442",,,"32,395",2010
W07000073,BRIDGEND,,Wales,Wales,"58,700",,,"38,347",2010
W07000074,OGMORE,,Wales,Wales,"55,527",,,"34,650",2010
W07000075,PONTYPRIDD,,Wales,Wales,"58,205",361,1%,"36,671",2010
W07000076,CAERPHILLY,,Wales,Wales,"62,122",,,"38,692",2010
W07000077,ISLWYN,,Wales,Wales,"54,866",,,"34,684",2010
W07000078,VALE OF GLAMORGAN,,Wales,Wales,"70,211",457,1%,"48,667",2010
W07000079,CARDIFF WEST,,Wales,Wales,"62,787",750,2%,"40,958",2010
W07000080,CARDIFF SOUTH AND PENARTH,,Wales,Wales,"73,707",554,1%,"44,369",2010
